feature,importance,std
abundance_152,0.00017261324937765292,0.003595153085172257
genus_Halanaerobiaceae_median,0.00017114376744247308,0.004130619303970662
abundance_rel_median_46,0.00016994259511970012,0.0035509085693718047
genus_Mycoplasmataceae_sum,0.0001671182306013524,0.005158452505372617
richness_family_0.05,0.00016567390483409778,0.0034711992625391
abundance_zscore_17,0.00016470597919295804,0.004334276050639448
genus_Acidaminococcaceae_sum,0.00016430559357051984,0.003548452514368539
abundance_97,0.00016282482552906758,0.0037150703278899175
abundance_120,0.00016139870859134732,0.004242763592668217
species_Parvimonas_ratio,0.00016087832085564805,0.003457908893364917
abundance_rel_median_72,0.00016087367795488032,0.003565262076555161
genus_Mycoplasmataceae_ratio,0.0001599015485580052,0.0031583852791504485
abundance_102,0.0001581824277430558,0.0029068197083428385
species_Erysipelatoclostridium_mean,0.00015743178859702227,0.003894880812694379
genus_Xanthomonadaceae_median,0.00015566921344785714,0.0043175836058615856
abundance_83,0.0001548252560476095,0.003813632561471959
species_Sellimonas_sum,0.00015453005278021078,0.0032925882608800475
abundance_zscore_98,0.0001537305463474549,0.0036164201211569954
abundance_134,0.00015148537795460276,0.0038624996346162035
abundance_zscore_59,0.00015137355282197367,0.003035474124581052
species_Lysobacter_sum,0.0001505302124628568,0.004656354311379647
family_Mycoplasmatales_median,0.00015046507912272892,0.003185132698054766
abundance_rel_median_152,0.0001503812601342732,0.0040333464250409045
class_Unknown_sum,0.00014936426806690068,0.0038033301497617574
species_Negativibacillus_ratio,0.00014928434883692404,0.0031896765086616955
species_Atopobium_mean,0.00014864331937314876,0.003913701418914658
rarity_class_0.001,0.00014835690561674329,0.003986645560065295
species_Levyella_median,0.0001478436478892741,0.005022109694449366
simpson_kingdom,0.00014763198410617224,0.0034769606341081283
genus_Mycoplasmataceae_mean,0.00014705320358091486,0.004405591601305798
species_Clostridium_mean,0.00014655938763772215,0.0040353312167329645
species_Butyricicoccus_median,0.00014641814318686486,0.0037584905699358396
species_Peptostreptococcus_mean,0.00014572899341121285,0.0037528166586343983
richness_order_0.001,0.00014310936420587386,0.0046822805708759095
abundance_rel_median_116,0.0001429783396298309,0.0036823629695976025
species_Haemophilus_median,0.00014259944481876817,0.0036859548685694104
abundance_rel_median_73,0.0001374210326290518,0.002500886047214346
abundance_160,0.00013689165686331706,0.003663031299346924
genus_Xanthomonadaceae_sum,0.00013672055304312698,0.003138330469713736
abundance_73,0.0001350166767257035,0.0031480774677452947
genus_Succinivibrionaceae_mean,0.00013352092543843027,0.002529950563565099
richness_species_0.05,0.0001312059891427693,0.0043285660455440415
abundance_72,0.00013119081127416584,0.0026907224314935
abundance_zscore_79,0.00012905140224906704,0.003560543815250538
abundance_zscore_102,0.00012881110076436118,0.004872077351954913
species_Veillonella_sum,0.00012676247356985167,0.002966490840700084
richness_ratio_class,0.00012298556012774065,0.0033075098172306674
species_Merdibacter_mean,0.00012193798789314464,0.002874521123314587
rarity_family_0.01,0.00012022307965514876,0.003074263220436328
abundance_rel_median_9,0.00011673146710313356,0.0030395299792843515
abundance_zscore_88,0.00010993040210234425,0.0035654347420309702
abundance_zscore_10,0.0001085627940040633,0.002840772856261362
abundance_61,0.0001081081745150295,0.003658453096064049
genus_Pasteurellaceae_ratio,0.0001029235425824775,0.0025176056637278513
abundance_163,0.00010244227376914419,0.002877686400605992
abundance_rel_median_140,0.00010046915289433347,0.002820530413569595
species_Flavonifractor_ratio,0.00010008933580259063,0.002866980522487544
species_Hungatella_sum,9.804409021876566e-05,0.0035225803063022
species_Collinsella_median,9.56296840444761e-05,0.002496123765306718
richness_phylum_0.01,9.537680140823719e-05,0.0038775798216986613
species_Halocella_ratio,9.382488894392181e-05,0.002966320710715252
rarity_family_0.05,9.328671957045719e-05,0.0026596443891628426
genus_Halanaerobiaceae_mean,9.202616182562242e-05,0.002356775321922446
richness_order_0.05,9.197302532117766e-05,0.0027353241279650243
abundance_rel_median_61,9.075156839502141e-05,0.0024153840171858847
genus_Mycoplasmataceae_median,9.010209324946575e-05,0.0031330001831018383
species_Sellimonas_mean,8.922374398373024e-05,0.0028462506492559505
species_Rothia_median,8.753777296648364e-05,0.0021950896651631085
family_Halanaerobiales_median,8.578349279598696e-05,0.0027450776075068173
species_Corynebacterium_mean,8.125876939309458e-05,0.001981842321881917
abundance_zscore_142,7.310558249877672e-05,0.0019519971534652557
species_Propionimicrobium_mean,7.296113507197884e-05,0.0021301137608921244
species_Actinomyces_mean,7.099253826987821e-05,0.0017312368536578913
genus_Atopobiaceae_median,6.860749122624866e-05,0.001867533800316877
genus_Xanthomonadaceae_ratio,6.279651666968203e-05,0.0018018621314209208
abundance_zscore_37,5.997165444693292e-05,0.0016349232110090292
rarity_order_0.05,5.882055495159849e-05,0.0019880464839274656
rarity_genus_0.05,5.8502612856247016e-05,0.0019872763702119605
richness_class_0.01,5.5769579733252846e-05,0.0015353967932092054
rarity_species_0.05,5.5243259565769614e-05,0.0017755361384282548
abundance_rel_median_131,4.758461346439827e-05,0.0015275577961841556
species_Parvimonas_median,4.2805645194353714e-05,0.0015007514318566017
rarity_phylum_0.01,3.829805796317444e-05,0.0014860704167948338
family_Xanthomonadales_sum,3.544351858209758e-05,0.0015846860180962173
species_Negativibacillus_median,3.089621263857391e-05,0.0008132911145774281
rarity_class_0.01,2.890388284143194e-05,0.0008104246059494186
genus_Halanaerobiaceae_sum,2.6556882694650982e-05,0.0008408733730566406
richness_phylum_0.001,1.0543445690496096e-05,0.00047139933157551927
abundance_zscore_111,7.547997522708421e-06,0.0003374723113664646
rarity_phylum_0.001,6.503744580212982e-06,0.00029078357662657204
berger_parker_kingdom,2.1489870072476382e-19,7.02368775212357e-18
richness_ratio_phylum,4.8586927293320846e-20,2.1723301586337508e-18
richness_phylum_0.05,0.0,0.0
richness_kingdom_0.05,0.0,0.0
richness_kingdom_0.001,0.0,0.0
richness_kingdom_0.01,0.0,0.0
richness_class_0.05,0.0,0.0
rarity_class_0.05,0.0,0.0
rarity_phylum_0.05,0.0,0.0
