feature,importance
sk__Eukaryota;k__;p__;c__Cryptophyta;o__Cryptomonadales;f__Hemiselmidaceae;g__Hemiselmis;s__Hemiselmis_rufescens,0.00023769893629652886
sk__Bacteria;k__;p__Proteobacteria;c__Alphaproteobacteria;o__Rhizobiales;f__Xanthobacteraceae;g__Pseudolabrys,0.00023741861335238826
sk__Eukaryota;k__;p__;c__;o__;f__;g__Pseudopirsonia,0.00023467499701202248
sk__Eukaryota;k__;p__Bacillariophyta;c__Bacillariophyceae;o__Bacillariales;f__Bacillariaceae;g__Pseudo-nitzschia;s__Pseudo-nitzschia_heimii,0.00023093216619437759
sk__Eukaryota;k__Metazoa;p__Platyhelminthes;c__;o__Proseriata,0.00021994438173575717
sk__Bacteria;k__;p__Firmicutes;c__Bacilli;o__Bacillales;f__Bacillaceae;g__Bacillus,0.00021633138640836177
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__uncultured_marine_cyanobacterium,0.00020686146100993907
sk__Chloroplast;k__;p__;c__;o__;f__;g__;s__Dolichomastix_tenuilepis,0.00020570628261828104
sk__Eukaryota;k__Fungi;p__Chytridiomycota,0.0002046811836007425
sk__Bacteria;k__;p__Proteobacteria;c__Gammaproteobacteria;o__Oceanospirillales;f__Endozoicomonaceae,0.00020268575523104375
sk__Eukaryota;k__Metazoa;p__Echinodermata;c__Ophiuroidea;o__Euryalida;f__Gorgonocephalidae,0.00020123108250870873
sk__Eukaryota;k__Viridiplantae;p__Streptophyta;c__Liliopsida;o__Dioscoreales,0.00018450552037158614
sk__Eukaryota;k__;p__;c__Chrysophyceae;o__Chromulinales;f__Paraphysomonadaceae,0.00016624206846625118
sk__Eukaryota;k__;p__;c__Acantharea;o__Holacanthida;f__Acanthochiasmidae;g__Staurolithium;s__Staurolithium_sp._JD-2011,0.00016128061234918492
sk__Bacteria;k__;p__Actinobacteria;c__Coriobacteriia;o__Eggerthellales;f__Eggerthellaceae,7.976690600514434e-05
